NumberOfPackets1,SYNCount60,UniqSrcIps60,DNSCount60,RSTCount32,RSTCount60,SSHCount60
39,12,21,20,0,0,0
30,13,21,20,0,0,0
36,14,21,20,0,0,0
6,14,20,20,0,0,0
48,16,22,22,0,0,0
2,16,22,22,0,0,0
3,16,22,22,0,0,0
0,16,22,22,0,0,0
30,17,22,24,0,0,0
2,17,21,24,0,0,0
0,17,21,24,0,0,0
0,17,21,24,0,0,0
0,17,21,24,0,0,0
3,17,22,24,0,0,0
0,17,22,24,0,0,0
1,17,22,24,0,0,0
35,18,22,30,0,0,0
0,18,22,30,0,0,0
0,18,22,30,0,0,0
6,18,22,30,0,0,0
0,18,22,30,0,0,0
2,18,22,32,0,0,0
0,18,22,32,0,0,0
39,18,22,32,0,0,0
50,18,22,32,0,0,0
45,19,22,34,0,0,0
1,19,22,34,0,0,0
0,19,22,34,0,0,0
0,19,22,34,0,0,0
0,19,22,34,0,0,0
2,19,22,36,0,0,0
0,19,22,36,0,0,0
0,18,21,36,0,0,0
1,17,21,36,0,0,0
1,17,20,36,0,0,0
0,17,20,36,0,0,0
3,17,20,36,0,0,0
15,17,20,36,0,0,0
15,16,20,34,0,0,0
15,16,20,34,0,0,0
15,15,20,32,0,0,0
15,15,20,32,0,0,0
15,15,20,32,0,0,0
42,16,19,34,0,0,0
0,16,19,34,0,0,0
29,17,19,36,0,0,0
0,17,19,36,0,0,0
2,17,19,36,0,0,0
0,17,19,36,0,0,0
2,17,19,38,0,0,0
23,18,21,38,0,0,0
0,18,21,38,0,0,0
0,18,21,38,0,0,0
3,18,21,38,0,0,0
1,18,21,38,0,0,0
0,18,21,38,0,0,0
0,18,21,38,0,0,0
0,18,21,38,0,0,0
2,14,20,34,0,0,0
24,12,20,24,0,0,0
31,10,21,24,0,0,0
31,9,20,24,0,0,0
43,9,18,26,0,0,0
2,9,18,26,0,0,0
0,7,17,24,0,0,0
2,7,17,24,0,0,0
0,7,17,24,0,0,0
2,7,17,24,0,0,0
0,6,17,22,0,0,0
2,6,17,22,0,0,0
2,6,17,22,0,0,0
18,6,17,22,0,0,0
33,6,17,22,0,0,0
36,6,16,22,0,0,0
33,6,16,22,0,0,0
27,7,16,24,0,0,0
0,6,15,18,0,0,0
25,6,16,18,0,0,0
60,6,16,18,0,0,0
57,7,16,20,0,0,0
0,7,16,20,0,0,0
0,7,16,18,0,0,0
1,7,16,18,0,0,0
3,7,16,18,0,0,0
0,7,16,18,0,0,0
12,7,18,16,0,0,0
0,7,18,16,0,0,0
0,7,18,16,0,0,0
26,9,19,16,0,0,0
20,9,19,16,0,0,0
0,9,19,14,0,0,0
0,9,19,14,0,0,0
0,9,19,14,0,0,0
1,9,19,14,0,0,0
1,9,19,14,0,0,0
0,9,19,14,0,0,0
0,9,19,14,0,0,0
0,9,19,14,0,0,0
0,9,19,14,0,0,0
0,9,19,14,0,0,0
0,9,19,14,0,0,0
0,9,19,14,0,0,0
0,9,19,14,0,0,0
1,8,19,12,0,0,0
0,8,19,12,0,0,0
0,7,17,10,0,0,0
0,7,17,10,0,0,0
0,7,17,10,0,0,0
21,7,17,10,0,0,0
38,7,17,8,0,0,0
38,6,15,8,0,0,0
44,7,15,10,0,0,0
26,7,15,10,0,0,0
3,7,15,10,0,0,0
0,7,15,10,0,0,0
0,7,15,10,0,0,0
0,7,15,10,0,0,0
0,7,15,10,0,0,0
0,7,14,8,0,0,0
0,7,14,8,0,0,0
0,7,14,8,0,0,0
0,7,14,8,0,0,0
0,6,14,6,0,0,0
1,6,13,6,0,0,0
0,6,13,6,0,0,0
0,6,13,6,0,0,0
0,6,13,6,0,0,0
0,6,13,6,0,0,0
0,6,13,6,0,0,0
2,6,13,6,0,0,0
0,6,12,6,0,0,0
2,6,12,6,0,0,0
2,6,13,6,0,0,0
3,6,13,6,0,0,0
0,6,13,6,0,0,0
0,5,12,4,0,0,0
0,5,12,4,0,0,0
0,5,11,4,0,0,0
63,5,12,4,0,0,0
109,6,14,8,0,0,0
0,6,14,8,0,0,0
2,6,15,8,0,0,0
2,6,15,8,0,0,0
36,7,16,22,0,0,0
6,7,16,22,0,0,0
12,6,16,22,0,0,0
3,6,16,22,0,0,0
5,6,16,22,0,0,0
0,4,15,22,0,0,0
2,4,13,22,0,0,0
2,4,13,22,0,0,0
2,4,13,22,0,0,0
4,4,13,24,0,0,0
5,4,13,24,0,0,0
5,4,13,24,0,0,0
9,4,13,24,0,0,0
0,4,13,24,0,0,0
13,4,13,24,0,0,0
0,4,13,24,0,0,0
0,4,13,24,0,0,0
0,4,13,24,0,0,0
0,4,13,24,0,0,0
0,4,13,24,0,0,0
1,4,13,24,0,0,0
0,4,13,24,0,0,0
18,4,13,24,0,0,0
60,4,13,24,0,0,0
58,5,13,26,0,0,0
0,5,13,26,0,0,0
0,5,13,26,0,0,0
0,5,13,26,0,0,0
0,4,13,24,0,0,0
4,4,13,24,0,0,0
26,4,13,24,0,0,0
24,4,13,24,0,0,0
26,4,13,24,0,0,0
40,4,13,24,0,0,0
58,6,15,26,0,0,0
53,7,16,30,0,0,0
47,8,16,32,0,0,0
91,8,17,32,0,0,0
77,8,17,39,0,0,0
6,8,17,39,0,0,0
20,8,17,39,0,0,0
2,8,17,41,0,0,0
11,8,17,43,0,0,0
95,10,18,51,0,0,0
6,10,18,51,0,0,0
9,10,18,51,0,0,0
0,10,18,51,0,0,0
9,10,18,51,0,0,0
9,10,18,51,0,0,0
2,10,18,51,0,0,0
19,10,18,55,0,0,0
5,10,18,55,0,0,0
18,10,18,55,0,0,0
51,10,18,55,0,0,0
46,10,18,55,0,0,0
40,10,18,55,0,0,0
44,9,17,51,0,0,0
4,9,17,51,0,0,0
1,9,16,51,0,0,0
2,9,16,51,0,0,0
1,8,16,37,0,0,0
0,8,16,37,0,0,0
181,10,17,37,0,0,0
75,10,17,37,0,0,0
30,11,18,39,0,0,0
4,11,18,39,0,0,0
2,11,18,40,0,0,0
57,11,18,40,0,0,0
40,11,18,42,0,0,0
152,11,18,40,0,0,0
29,11,18,40,0,0,0
60,11,18,40,0,0,0
92,12,18,44,0,0,0
258,12,18,44,0,0,0
587,12,18,44,0,0,0
713,12,18,44,0,0,0
772,13,18,54,0,0,0
392,13,18,54,0,0,0
342,13,18,54,0,0,0
3,13,18,54,0,0,0
53,13,18,54,0,0,0
42,13,18,54,0,0,0
142,13,18,54,0,0,0
353,13,18,78,0,0,0
102,12,18,76,0,0,0
118,12,18,76,0,0,0
24,12,18,76,0,0,0
227,12,18,76,0,0,0
33,12,18,76,0,0,0
22,12,18,76,0,0,0
44,13,18,78,0,0,0
31,13,18,78,0,0,0
26,13,18,78,0,0,0
25,13,18,78,0,0,0
30,11,17,76,0,0,0
12,10,17,72,0,0,0
29,9,17,70,0,0,0
62,11,19,74,0,0,0
48,11,19,67,0,0,0
26,11,19,67,0,0,0
87,13,18,69,0,0,0
67,14,19,67,0,0,0
152,17,20,67,0,0,0
144,15,20,63,0,0,0
96,15,20,63,0,0,0
192,15,20,63,0,0,0
364,17,22,65,0,0,0
115,18,23,67,0,0,0
126,19,24,67,0,0,0
56,20,25,67,0,0,0
123,21,25,67,0,0,0
344,22,25,69,0,0,0
76,22,25,69,0,0,0
78,22,25,71,0,0,0
45,23,25,75,0,0,0
14,23,25,77,0,0,0
36,22,25,75,0,0,0
23,22,25,77,0,0,0
212,22,25,85,0,0,0
11,22,25,85,0,0,0
84,22,25,85,0,0,0
39,22,25,85,0,0,0
117,21,25,87,0,0,0
0,21,25,87,0,0,0
7,21,24,87,0,0,0
20,21,24,87,0,0,0
4,21,25,88,0,0,0
0,21,25,88,0,0,0
30,22,26,90,0,0,0
0,22,26,90,0,0,0
1,22,26,90,0,0,0
1,22,26,90,0,0,0
2,21,26,88,0,0,0
0,21,26,88,0,0,0
0,21,26,88,0,0,0
0,21,26,88,0,0,0
3,20,26,80,0,0,0
0,20,26,80,0,0,0
0,20,26,80,0,0,0
0,20,26,80,0,0,0
3,20,26,82,0,0,0
0,20,26,82,0,0,0
10,21,26,82,0,0,0
2,21,26,58,0,0,0
36,21,26,58,0,0,0
65,22,26,58,0,0,0
44,22,26,58,0,0,0
54,23,26,60,0,0,0
0,23,26,60,0,0,0
3,23,26,60,0,0,0
101,22,26,58,0,0,0
88,23,26,60,0,0,0
6,23,26,60,0,0,0
40,23,26,60,0,0,0
23,23,26,60,0,0,0
8,23,26,60,0,0,0
27,24,26,62,0,0,0
1,22,27,58,0,0,0
13,22,27,58,0,0,0
61,22,27,58,0,0,0
32,20,27,56,0,0,0
44,19,27,56,0,0,0
20,16,26,54,0,0,0
26,16,26,50,0,0,0
19,16,26,50,0,0,0
14,16,26,50,0,0,0
47,14,25,48,0,0,0
231,13,24,46,0,0,0
72,13,24,46,0,0,0
5,12,23,46,0,0,0
34,12,21,44,0,0,0
52,11,21,42,0,0,0
80,11,20,42,0,0,0
60,11,20,40,0,0,0
10,10,20,38,0,0,0
10,10,20,36,0,0,0
29,10,20,36,0,0,0
139,10,20,34,0,0,0
24,10,20,26,0,0,0
2,10,20,26,0,0,0
3,10,20,26,0,0,0
0,10,20,26,0,0,0
2,9,20,24,0,0,0
2,9,20,26,0,0,0
18,9,20,26,0,0,0
34,10,20,26,0,0,0
0,10,19,24,0,0,0
0,10,19,24,0,0,0
0,9,18,20,0,0,0
0,9,18,20,0,0,0
3,9,19,20,0,0,0
1,9,19,20,0,0,0
1,9,19,18,0,0,0
0,9,19,18,0,0,0
0,9,19,18,0,0,0
0,9,19,18,0,0,0
0,9,19,16,0,0,0
0,9,19,16,0,0,0
0,9,19,16,0,0,0
0,9,19,16,0,0,0
0,9,19,14,0,0,0
1,9,19,14,0,0,0
0,8,19,14,0,0,0
0,8,19,14,0,0,0
2,8,19,14,0,0,0
0,7,17,14,0,0,0
12,7,17,14,0,0,0
21,6,16,12,0,0,0
23,6,16,12,0,0,0
24,6,16,12,0,0,0
21,6,16,12,0,0,0
28,6,16,12,0,0,0
15,6,16,12,0,0,0
71,6,17,12,0,0,0
74,7,17,14,0,0,0
0,7,17,14,0,0,0
0,6,17,12,0,0,0
1,6,17,12,0,0,0
0,6,17,12,0,0,0
0,6,17,12,0,0,0
0,6,16,12,0,0,0
1,6,16,12,0,0,0
0,6,16,12,0,0,0
0,6,16,12,0,0,0
0,6,16,12,0,0,0
0,6,16,12,0,0,0
0,6,16,12,0,0,0
0,6,16,12,0,0,0
0,5,16,12,0,0,0
0,5,16,12,0,0,0
12,4,14,10,0,0,0
51,4,14,10,0,0,0
45,5,14,12,0,0,0
0,5,14,12,0,0,0
0,5,14,10,0,0,0
0,5,14,10,0,0,0
2,5,14,10,0,0,0
0,5,14,10,0,0,0
0,5,13,10,0,0,0
2,5,13,10,0,0,0
25,6,14,12,0,0,0
1,6,14,12,0,0,0
2,6,14,12,0,0,0
0,6,14,10,0,0,0
4,5,14,10,0,0,0
8,5,14,10,0,0,0
10,5,14,10,0,0,0
19,6,15,10,0,0,0
3,6,15,10,0,0,0
15,7,15,10,0,0,0
3,7,14,10,0,0,0
16,8,14,10,0,0,0
4,8,14,10,0,0,0
17,9,14,12,0,0,0
5,9,15,12,0,0,0
0,9,15,12,0,0,0
0,9,15,12,0,0,0
191,12,16,16,0,0,0
28,12,16,20,0,0,0
19,12,16,20,0,0,0
72,13,18,22,0,0,0
139,13,18,22,0,0,0
97,14,18,40,0,0,0
9,14,18,40,0,0,0
17,14,18,42,0,0,0
0,14,18,42,0,0,0
0,14,18,42,0,0,0
0,14,18,42,0,0,0
13,14,18,42,0,0,0
2,14,18,42,0,0,0
0,14,18,42,0,0,0
1,13,18,40,0,0,0
2,13,18,42,0,0,0
0,13,18,42,0,0,0
1,12,18,40,0,0,0
0,12,18,40,0,0,0
0,12,18,40,0,0,0
1,12,19,40,0,0,0
1,12,19,40,0,0,0
0,12,19,40,0,0,0
1,12,19,40,0,0,0
4,12,19,40,0,0,0
7,12,19,40,0,0,0
0,12,19,40,0,0,0
0,12,19,40,0,0,0
0,12,19,40,0,0,0
0,12,19,40,0,0,0
0,12,19,40,0,0,0
0,12,19,40,0,0,0
0,12,19,40,0,0,0
0,12,19,40,0,0,0
1,12,19,40,0,0,0
0,11,19,38,0,0,0
0,11,19,38,0,0,0
0,11,19,38,0,0,0
0,11,19,38,0,0,0
0,11,19,38,0,0,0
28,13,21,38,0,0,0
2,13,21,38,0,0,0
23,13,21,38,0,0,0
2,12,19,36,0,0,0
1,12,19,36,0,0,0
1,12,19,36,0,0,0
0,12,19,36,0,0,0
0,12,19,34,0,0,0
0,11,19,34,0,0,0
2,11,18,34,0,0,0
25,11,19,34,0,0,0
2,11,19,34,0,0,0
0,10,19,34,0,0,0
2,10,20,34,0,0,0
1,9,20,34,0,0,0
2,9,20,34,0,0,0
0,8,20,32,0,0,0
25,9,19,32,0,0,0
27,10,21,34,0,0,0
0,10,21,34,0,0,0
0,7,21,30,0,0,0
2,7,22,26,0,0,0
2,7,22,28,0,0,0
32,7,21,28,0,0,0
1,7,21,28,0,0,0
0,6,21,10,0,0,0
0,6,21,10,0,0,0
0,6,20,8,0,0,0
8,6,20,8,0,0,0
0,6,20,8,0,0,0
0,6,20,8,0,0,0
3,6,19,10,0,0,0
2,6,19,10,0,0,0
0,6,19,10,0,0,0
1,6,19,10,0,0,0
0,6,19,8,0,0,0
0,6,19,8,0,0,0
0,6,19,8,0,0,0
0,6,19,8,0,0,0
0,6,19,8,0,0,0
0,6,19,8,0,0,0
0,6,19,8,0,0,0
0,6,19,8,0,0,0
0,6,18,8,0,0,0
1,6,18,8,0,0,0
34,7,17,12,0,0,0
0,7,17,12,0,0,0
0,7,17,12,0,0,0
0,7,17,12,0,0,0
2,7,17,14,0,0,0
0,7,17,14,0,0,0
0,7,17,14,0,0,0
0,7,17,14,0,0,0
23,8,18,14,0,0,0
9,8,19,14,0,0,0
0,8,19,14,0,0,0
0,8,19,14,0,0,0
2,8,19,16,0,0,0
0,8,19,16,0,0,0
0,8,19,16,0,0,0
1,6,19,16,0,0,0
0,6,19,16,0,0,0
2,6,17,16,0,0,0
0,6,17,16,0,0,0
1,6,17,16,0,0,0
0,6,17,16,0,0,0
0,6,17,16,0,0,0
0,6,17,16,0,0,0
4,6,17,16,0,0,0
25,7,18,18,0,0,0
0,6,18,18,0,0,0
0,6,18,18,0,0,0
0,6,18,18,0,0,0
4,6,17,20,0,0,0
4,6,17,20,0,0,0
4,6,17,20,0,0,0
0,6,17,20,0,0,0
2,5,18,20,0,0,0
0,4,16,18,0,0,0
0,4,16,18,0,0,0
0,4,16,18,0,0,0
2,4,15,20,0,0,0
0,4,15,18,0,0,0
31,3,15,16,0,0,0
1,3,15,16,0,0,0
2,3,16,16,0,0,0
3,3,16,16,0,0,0
2,3,16,16,0,0,0
0,3,16,16,0,0,0
1,3,16,16,0,0,0
0,3,16,16,0,0,0
0,3,16,14,0,0,0
2,3,16,14,0,0,0
0,3,16,14,0,0,0
1,3,16,14,0,0,0
5,3,16,14,0,0,0
54,5,18,16,0,0,0
21,5,18,16,0,0,0
0,5,18,16,0,0,0
0,5,18,16,0,0,0
3,5,19,18,0,0,0
1,5,19,18,0,0,0
0,5,19,18,0,0,0
1,5,19,18,0,0,0
31,6,20,20,0,0,0
0,5,19,16,0,0,0
0,5,19,16,0,0,0
0,5,19,16,0,0,0
2,5,19,18,0,0,0
0,5,19,16,0,0,0
0,5,19,16,0,0,0
0,5,19,16,0,0,0
0,5,19,16,0,0,0
0,4,18,16,0,0,0
1,4,18,16,0,0,0
0,4,18,16,0,0,0
0,4,18,16,0,0,0
0,4,18,14,0,0,0
1,4,18,14,0,0,0
0,4,18,14,0,0,0
0,4,18,14,0,0,0
0,4,18,14,0,0,0
2,4,18,14,0,0,0
0,4,18,14,0,0,0
1,4,18,14,0,0,0
0,4,18,14,0,0,0
0,4,18,14,0,0,0
0,4,18,14,0,0,0
4,4,18,14,0,0,0
0,3,16,12,0,0,0
2,3,16,12,0,0,0
0,3,16,12,0,0,0
0,3,16,12,0,0,0
0,3,16,10,0,0,0
1,3,16,10,0,0,0
3,3,16,10,0,0,0
0,3,16,10,0,0,0
2,3,15,10,0,0,0
0,3,15,10,0,0,0
2,3,15,10,0,0,0
30,4,16,14,0,0,0
2,4,17,12,0,0,0
0,4,17,12,0,0,0
4,4,17,12,0,0,0
2,4,17,12,0,0,0
2,4,16,14,0,0,0
0,4,16,14,0,0,0
2,4,16,14,0,0,0
0,4,16,14,0,0,0
2,4,17,14,0,0,0
0,4,17,14,0,0,0
0,4,17,14,0,0,0
2,4,17,14,0,0,0
2,4,17,16,0,0,0
29,5,17,18,0,0,0
0,5,17,18,0,0,0
0,3,16,16,0,0,0
0,3,14,16,0,0,0
0,3,14,16,0,0,0
2,3,14,18,0,0,0
0,3,14,16,0,0,0
0,3,14,16,0,0,0
0,3,14,16,0,0,0
0,3,13,16,0,0,0
1,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
2,2,12,16,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
1,2,12,14,0,0,0
0,2,12,14,0,0,0
1,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
2,2,12,14,0,0,0
0,2,12,14,0,0,0
1,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,12,14,0,0,0
3,2,12,14,0,0,0
1,2,12,14,0,0,0
0,2,12,14,0,0,0
0,2,11,14,0,0,0
1,2,11,14,0,0,0
0,2,11,14,0,0,0
0,1,11,10,0,0,0
2,1,11,10,0,0,0
0,1,11,10,0,0,0
2,1,10,10,0,0,0
1,1,10,10,0,0,0
2,1,11,8,0,0,0
0,1,11,8,0,0,0
0,1,11,8,0,0,0
0,1,11,8,0,0,0
0,1,10,8,0,0,0
0,1,10,8,0,0,0
0,1,10,8,0,0,0
2,1,10,8,0,0,0
13,1,11,16,0,0,0
2,0,9,14,0,0,0
11,0,9,24,0,0,0
0,0,9,24,0,0,0
0,0,9,24,0,0,0
0,0,9,24,0,0,0
0,0,9,22,0,0,0
1,0,10,22,0,0,0
27,1,11,26,0,0,0
27,1,11,26,0,0,0
23,1,11,26,0,0,0
1,1,11,26,0,0,0
1,1,11,26,0,0,0
0,1,11,26,0,0,0
0,1,11,24,0,0,0
0,1,11,24,0,0,0
24,2,13,24,0,0,0
0,2,13,24,0,0,0
0,2,13,24,0,0,0
0,2,13,24,0,0,0
0,2,13,24,0,0,0
1,2,13,24,0,0,0
0,2,13,24,0,0,0
0,2,13,24,0,0,0
0,2,13,24,0,0,0
0,2,13,24,0,0,0
0,2,13,24,0,0,0
0,2,13,24,0,0,0
0,2,13,24,0,0,0
2,2,13,24,0,0,0
0,2,13,24,0,0,0
1,2,13,24,0,0,0
0,2,13,24,0,0,0
2,2,15,24,0,0,0
0,2,15,24,0,0,0
0,2,15,24,0,0,0
0,2,15,24,0,0,0
0,2,15,24,0,0,0
0,2,15,24,0,0,0
1,2,15,24,0,0,0
0,2,15,24,0,0,0
1,2,15,24,0,0,0
1,2,15,24,0,0,0
2,2,15,24,0,0,0
0,2,15,24,0,0,0
0,2,15,24,0,0,0
0,2,15,24,0,0,0
0,2,15,24,0,0,0
0,2,15,24,0,0,0
0,2,15,24,0,0,0
0,2,15,24,0,0,0
1,2,15,24,0,0,0
2,2,14,24,0,0,0
0,2,14,24,0,0,0
2,2,14,24,0,0,0
0,2,14,24,0,0,0
2,2,15,24,0,0,0
0,2,15,24,0,0,0
0,2,15,24,0,0,0
2,2,15,24,0,0,0
0,2,14,14,0,0,0
1,2,14,14,0,0,0
0,2,13,4,0,0,0
0,2,13,4,0,0,0
2,2,14,4,0,0,0
1,2,14,4,0,0,0
0,2,14,4,0,0,0
3,2,14,4,0,0,0
15,1,14,0,0,0,0
18,1,14,0,0,0,0
15,1,13,0,0,0,0
16,1,13,0,0,0,0
15,1,13,0,0,0,0
18,1,13,0,0,0,0
52,2,13,2,0,0,0
0,2,13,2,0,0,0
0,1,11,2,0,0,0
0,1,11,2,0,0,0
0,1,11,2,0,0,0
0,1,11,2,0,0,0
0,1,11,2,0,0,0
1,1,11,2,0,0,0
0,1,11,2,0,0,0
0,1,11,2,0,0,0
0,1,11,2,0,0,0
0,1,11,2,0,0,0
0,1,11,2,0,0,0
0,1,11,2,0,0,0
0,1,11,2,0,0,0
2,1,11,2,0,0,0
0,1,11,2,0,0,0
1,1,11,2,0,0,0
0,1,11,2,0,0,0
0,1,9,2,0,0,0
2,1,9,2,0,0,0
1,1,9,2,0,0,0
0,1,9,2,0,0,0
0,1,9,2,0,0,0
0,1,9,2,0,0,0
0,1,9,2,0,0,0
0,1,9,2,0,0,0
8,2,11,4,0,0,0
9,2,11,4,0,0,0
16,3,10,4,0,0,0
4,3,10,4,0,0,0
33,5,12,6,0,0,0
12,6,12,6,0,0,0
18,7,12,6,0,0,0
2,7,13,6,0,0,0
11,8,13,6,0,0,0
15,8,13,6,0,0,0
20,8,13,6,0,0,0
20,8,13,6,0,0,0
26,9,13,6,0,0,0
32,9,13,8,0,0,0
20,9,13,8,0,0,0
21,9,13,8,0,0,0
44,10,13,10,0,0,0
5,10,13,10,0,0,0
7,10,13,10,0,0,0
2,10,13,10,0,0,0
1,10,13,10,0,0,0
1,10,13,10,0,0,0
0,10,13,10,0,0,0
0,10,12,10,0,0,0
6,10,12,10,0,0,0
0,10,12,10,0,0,0
2,10,13,10,0,0,0
3,10,14,10,0,0,0
0,10,14,10,0,0,0
1,10,14,10,0,0,0
0,10,14,10,0,0,0
1,10,14,10,0,0,0
0,10,14,10,0,0,0
0,9,14,8,0,0,0
0,9,14,8,0,0,0
0,9,14,8,0,0,0
0,9,14,8,0,0,0
0,9,14,8,0,0,0
0,9,14,8,0,0,0
0,9,14,8,0,0,0
0,9,14,8,0,0,0
20,10,15,8,0,0,0
12,10,15,8,0,0,0
6,10,15,8,0,0,0
3,10,15,8,0,0,0
5,10,15,8,0,0,0
4,10,15,8,0,0,0
0,10,15,8,0,0,0
5,10,15,8,0,0,0
1,10,15,8,0,0,0
3,10,15,8,0,0,0
9,10,15,8,0,0,0
9,10,15,8,0,0,0
13,10,15,8,0,0,0
0,10,15,8,0,0,0
12,10,15,8,0,0,0
6,10,15,8,0,0,0
18,10,15,8,0,0,0
0,10,15,8,0,0,0
6,10,15,8,0,0,0
6,9,15,6,0,0,0
14,9,15,6,0,0,0
7,8,15,6,0,0,0
11,8,15,6,0,0,0
5,6,15,4,0,0,0
19,5,15,4,0,0,0
0,4,15,4,0,0,0
2,4,15,4,0,0,0
0,3,15,4,0,0,0
0,3,15,4,0,0,0
0,3,15,4,0,0,0
1,3,15,4,0,0,0
0,2,15,4,0,0,0
13,2,15,2,0,0,0
0,2,15,2,0,0,0
0,2,15,2,0,0,0
0,1,15,0,0,0,0
0,1,15,0,0,0,0
3,1,13,0,0,0,0
2,1,12,0,0,0,0
8,1,12,0,0,0,0
11,1,12,0,0,0,0
13,1,12,0,0,0,0
11,1,13,0,0,0,0
7,1,12,0,0,0,0
0,1,12,0,0,0,0
0,1,11,0,0,0,0
0,1,10,0,0,0,0
0,1,10,0,0,0,0
0,1,9,0,0,0,0
0,1,9,0,0,0,0
3,1,10,0,0,0,0
0,1,10,0,0,0,0
5,1,10,0,0,0,0
0,1,10,0,0,0,0
0,1,10,0,0,0,0
0,1,10,0,0,0,0
0,1,10,0,0,0,0
0,1,10,0,0,0,0
0,1,10,0,0,0,0
0,1,10,0,0,0,0
1,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
1,0,10,0,0,0,0
0,0,10,0,0,0,0
2,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
1,0,10,0,0,0,0
0,0,10,0,0,0,0
2,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
2,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,9,0,0,0,0
0,0,9,0,0,0,0
0,0,9,0,0,0,0
2,0,10,0,0,0,0
1,0,10,0,0,0,0
1,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
3,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
2,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
1,0,10,0,0,0,0
0,0,10,0,0,0,0
2,0,9,0,0,0,0
0,0,8,0,0,0,0
2,0,8,0,0,0,0
1,0,9,0,0,0,0
3,0,10,0,0,0,0
0,0,10,0,0,0,0
1,0,10,0,0,0,0
0,0,10,0,0,0,0
1,0,9,0,0,0,0
5,0,9,0,0,0,0
0,0,9,0,0,0,0
0,0,9,0,0,0,0
2,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
1,0,10,0,0,0,0
0,0,10,0,0,0,0
2,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
2,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
1,0,10,0,0,0,0
0,0,10,0,0,0,0
4,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
2,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
1,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
1,0,10,0,0,0,0
2,0,10,0,0,0,0
2,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
5,0,12,0,0,0,0
0,0,12,0,0,0,0
0,0,12,0,0,0,0
1,0,12,0,0,0,0
0,0,12,0,0,0,0
0,0,12,0,0,0,0
0,0,12,0,0,0,0
0,0,12,0,0,0,0
0,0,12,0,0,0,0
2,0,11,0,0,0,0
0,0,11,0,0,0,0
2,0,10,0,0,0,0
0,0,10,0,0,0,0
8,0,11,0,0,0,0
4,0,11,0,0,0,0
25,0,11,0,0,0,0
1,0,11,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
0,0,10,0,0,0,0
2,0,11,0,0,0,0
0,0,11,0,0,0,0
1,0,11,0,0,0,0
0,0,11,0,0,0,0
0,0,11,0,0,0,0
0,0,11,0,0,0,0
0,0,11,0,0,0,0
0,0,11,0,0,0,0
0,0,11,0,0,0,0
2,0,11,0,0,0,0
0,0,11,0,0,0,0
0,0,11,0,0,0,0
1,0,11,0,0,0,0
0,0,11,0,0,0,0
0,0,11,0,0,0,0
0,0,11,0,0,0,0
0,0,11,0,0,0,0
0,0,11,0,0,0,0
0,0,11,0,0,0,0
0,0,11,0,0,0,0
0,0,11,0,0,0,0
0,0,11,0,0,0,0
2,0,11,0,0,0,0
