UniqSrcIPs,DNSCount,ARPCount,UDPCount,HTTPCount,CorJSCount
10,19,2,0,0,2
10,12,2,0,0,2
10,12,2,0,0,2
8,12,2,0,0,2
10,10,2,0,0,2
10,12,2,0,0,2
7,4,0,0,0,0
9,4,0,0,0,0
9,4,0,0,0,0
10,4,0,0,0,0
10,4,0,0,0,0
10,6,0,0,2,1
9,6,0,0,2,1
7,2,0,0,2,1
7,2,0,0,2,1
7,2,0,0,2,1
7,2,0,0,2,1
8,2,0,0,2,1
8,2,0,0,2,1
9,2,0,0,0,1
9,2,4,0,0,1
10,3,4,0,0,1
10,3,4,0,0,1
10,5,4,0,0,1
10,5,4,0,0,1
8,5,4,0,0,1
8,5,4,0,0,1
7,7,4,0,0,0
7,7,0,0,0,0
7,6,0,0,0,0
7,6,0,0,0,0
8,14,2,0,0,1
8,14,2,0,0,1
8,14,2,0,0,1
9,14,2,0,0,1
9,10,2,0,0,1
9,10,2,0,0,1
9,10,2,0,0,1
9,34,2,0,0,1
8,24,2,0,0,0
8,24,2,0,0,0
7,24,2,0,0,0
6,24,2,0,0,0
6,24,2,0,0,0
6,24,2,0,0,0
8,26,4,0,0,0
7,2,4,0,0,1
7,2,2,0,0,1
7,2,2,0,0,1
7,2,2,0,0,1
7,2,2,0,0,1
8,2,2,0,0,1
11,6,2,0,0,1
10,4,0,0,0,1
8,4,0,0,0,0
12,6,0,0,0,1
12,6,0,0,0,2
14,8,0,0,3,3
14,12,0,0,3,4
14,12,0,0,3,4
14,8,0,0,3,4
15,10,0,0,4,4
16,12,0,0,4,11
15,10,0,0,4,10
16,10,0,0,4,9
17,12,0,0,1,8
17,10,0,0,1,7
17,10,0,0,1,7
19,12,0,0,1,8
18,14,0,0,2,8
17,14,0,0,2,1
16,14,0,0,2,1
15,16,0,0,2,1
11,20,0,0,2,1
11,18,0,0,2,1
10,18,0,0,2,1
8,16,0,0,2,0
9,14,0,0,0,0
9,12,0,0,0,0
9,14,0,0,0,0
9,12,0,0,0,1
9,6,0,0,0,1
9,6,0,0,0,1
10,10,0,0,0,2
10,10,0,0,0,2
9,8,0,0,0,2
9,8,0,0,0,2
9,8,0,0,0,2
7,8,0,0,0,1
5,6,0,0,0,1
5,6,0,0,0,1
4,4,0,0,0,0
4,4,0,0,0,0
4,4,0,0,0,0
3,4,0,0,0,0
4,4,0,0,0,0
4,4,0,0,0,0
6,4,0,0,0,0
6,4,0,0,0,0
7,2,0,0,0,0
7,2,0,0,0,1
7,2,0,0,0,1
8,4,0,0,2,2
6,2,0,0,2,2
7,2,0,0,2,2
8,2,0,0,2,2
9,4,0,0,4,2
9,4,0,0,4,2
7,4,0,0,4,1
7,4,0,0,4,1
6,2,0,0,2,0
8,4,2,0,2,1
9,4,2,0,2,1
9,4,2,0,2,1
7,2,2,0,0,1
7,2,2,0,0,1
7,2,2,0,0,1
8,2,2,0,0,1
8,2,2,0,0,1
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
7,2,0,0,0,1
7,2,0,0,0,1
7,2,0,0,0,1
7,2,0,0,0,1
7,4,0,0,0,1
9,4,0,0,0,1
9,4,0,0,0,1
9,4,0,0,0,1
6,2,0,0,0,0
6,2,0,0,0,0
7,2,0,0,0,0
7,2,0,0,0,0
7,0,0,0,0,0
7,2,0,0,0,0
9,4,0,0,0,0
10,4,0,0,0,2
8,4,0,0,0,2
8,4,0,0,0,2
7,4,0,0,0,2
7,4,0,0,0,2
8,4,0,0,0,2
8,2,0,0,0,2
7,0,0,0,0,2
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
3,0,2,0,0,0
3,0,2,0,0,0
3,0,2,0,0,0
4,0,2,0,0,0
4,0,2,0,0,0
5,2,2,0,1,0
5,2,0,0,2,0
6,2,0,0,2,0
6,4,0,0,4,0
6,4,0,0,4,0
6,4,0,0,4,0
7,4,0,0,4,0
7,4,0,0,4,0
6,2,0,0,3,0
5,2,0,0,2,0
6,2,0,0,2,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
5,2,0,0,2,0
5,2,0,0,2,0
5,2,0,0,2,0
5,2,0,0,2,0
7,2,0,0,2,0
7,2,0,0,2,0
7,2,0,0,2,0
6,2,0,0,2,0
6,2,0,0,0,0
7,2,0,0,0,0
8,2,0,0,0,0
8,2,0,0,0,0
7,4,0,0,0,0
10,4,2,0,0,0
11,4,2,0,0,1
12,4,2,0,0,1
10,2,2,0,0,1
10,2,2,0,0,1
10,2,2,0,0,1
10,2,2,0,0,1
8,0,2,0,0,1
9,2,0,0,0,1
9,2,0,0,0,0
7,2,0,0,0,0
7,2,0,0,0,0
9,6,2,0,0,0
10,10,2,0,0,0
10,10,2,0,0,0
12,12,2,0,0,0
12,10,2,0,0,0
10,28,4,0,0,1
10,28,4,0,0,1
10,30,4,0,0,1
9,26,2,0,0,1
8,22,2,0,0,1
8,22,2,0,0,1
8,20,2,0,0,1
8,20,2,0,0,1
7,2,0,0,0,0
8,2,0,0,0,0
7,2,0,0,0,0
7,2,0,0,0,0
8,2,0,0,0,0
8,2,0,0,0,0
4,2,0,0,0,0
5,2,0,0,0,0
5,2,0,0,0,0
4,2,0,0,0,0
2,0,0,0,0,0
5,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
0,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
4,0,0,0,0,1
4,0,0,0,0,1
4,0,0,0,0,2
6,0,0,0,0,2
7,0,0,0,0,2
8,0,0,0,0,2
8,0,0,0,0,2
8,0,0,0,0,2
7,0,0,0,0,1
8,0,0,0,0,1
7,0,0,0,0,1
7,0,0,0,0,1
6,0,0,0,0,1
6,0,0,0,0,1
7,0,0,0,0,1
8,0,0,0,0,1
8,0,0,0,0,1
7,0,0,0,0,2
10,2,0,0,0,2
10,2,0,0,0,2
10,2,0,0,0,2
10,2,0,0,0,2
10,4,0,0,0,2
10,6,2,0,0,3
10,6,2,0,0,3
9,6,2,0,0,2
7,4,2,0,0,1
7,4,2,0,0,1
9,4,2,0,0,1
7,4,2,0,0,1
6,2,2,0,0,1
6,2,0,0,0,0
5,2,0,0,0,0
5,2,0,0,0,0
6,2,0,0,0,0
6,2,0,0,0,0
4,2,0,0,0,0
4,2,0,0,0,0
4,2,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,0,0,0,0
5,4,2,0,0,1
5,4,2,0,0,1
5,4,2,0,0,1
5,4,2,0,0,1
5,6,2,0,0,1
5,6,2,0,0,1
5,6,2,0,0,1
5,6,2,0,0,1
4,2,0,0,0,1
7,2,0,0,0,1
7,2,0,0,0,1
7,2,0,0,0,1
7,2,0,0,0,1
7,2,0,0,0,1
7,2,0,0,0,1
8,2,0,0,0,1
6,2,0,0,0,0
3,2,0,0,0,0
3,2,0,0,0,0
4,2,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
4,0,2,0,0,0
7,2,2,0,0,0
7,2,2,0,0,0
7,2,2,0,0,0
7,2,2,0,0,0
8,4,2,0,0,0
9,4,2,0,0,0
9,4,2,0,0,0
9,4,0,0,0,0
8,2,0,0,0,0
8,2,0,0,0,0
8,2,0,0,0,0
8,2,0,0,0,0
8,2,0,0,0,0
6,2,0,0,0,0
6,2,0,0,0,0
7,2,0,0,0,0
7,2,0,0,0,0
8,2,0,0,0,0
8,2,2,0,0,0
8,2,2,0,0,0
7,0,2,0,0,0
7,0,2,0,0,0
6,0,2,0,0,0
7,0,2,0,0,0
5,0,2,0,0,0
3,0,2,0,0,0
5,0,0,0,0,0
9,2,0,0,0,1
8,2,0,0,0,2
8,2,0,0,0,2
8,2,0,0,0,2
9,4,0,0,0,2
9,4,0,0,0,2
8,4,0,0,0,2
8,4,0,0,0,2
8,4,2,0,0,2
6,4,2,0,0,1
6,4,2,0,0,1
6,4,2,0,0,1
6,4,2,0,0,1
6,4,2,0,0,1
6,4,2,0,0,1
5,4,2,0,0,1
2,2,0,0,0,0
2,2,0,0,0,0
3,2,0,0,0,0
3,2,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,4,0,0,0
2,0,4,0,0,0
3,0,4,0,0,0
3,0,4,0,0,0
3,0,4,0,0,0
3,0,4,0,0,0
3,0,4,0,0,0
3,0,6,0,0,0
3,0,2,0,0,0
4,0,2,0,0,0
3,0,2,0,0,0
4,0,2,0,0,0
7,4,2,0,0,0
8,4,2,0,0,0
8,4,2,0,0,0
10,4,2,0,0,2
10,4,2,0,0,2
9,6,2,0,0,2
9,6,2,0,0,2
9,6,4,0,0,2
7,2,4,0,0,2
7,2,4,0,0,2
7,2,4,0,0,2
6,2,2,0,0,0
5,2,2,0,0,0
5,2,2,0,0,0
7,4,2,0,0,1
7,4,0,0,0,1
7,4,0,0,0,1
5,4,0,0,0,1
5,4,0,0,0,1
5,6,0,0,0,1
5,6,0,0,0,1
5,4,0,0,0,1
2,2,0,0,0,0
2,2,0,0,0,0
3,2,0,0,0,0
3,2,0,0,0,0
3,2,0,0,0,0
3,2,0,0,0,0
3,2,0,0,0,0
3,2,0,0,0,0
3,2,0,0,0,0
3,2,0,0,0,0
3,2,0,0,0,0
3,2,0,0,0,0
4,2,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
5,10,0,0,0,0
6,10,0,0,0,0
6,20,0,0,0,0
6,20,0,0,0,0
6,20,0,0,0,0
6,20,0,0,0,0
6,20,0,0,0,0
7,20,0,0,0,0
7,14,0,0,0,0
6,14,0,0,0,0
4,4,0,0,0,0
5,4,0,0,0,0
6,4,0,0,0,0
6,4,0,0,0,0
6,4,0,0,0,0
6,4,0,0,0,0
7,0,0,0,0,1
7,0,0,0,0,1
4,0,0,0,0,1
3,0,0,0,0,1
2,0,0,0,0,1
3,0,0,0,0,1
3,0,0,0,0,1
3,0,0,0,0,1
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
5,2,4,0,2,0
5,2,4,0,2,0
5,2,4,0,2,0
5,2,4,0,2,0
5,2,4,0,2,0
5,2,4,0,2,0
5,2,4,0,2,0
5,2,4,0,2,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,2,0,0,0
3,0,2,0,0,0
3,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
6,2,2,0,0,0
6,2,0,0,0,0
5,2,0,0,0,0
5,2,0,0,0,0
7,4,0,0,0,0
7,4,0,0,0,0
7,4,0,0,0,0
9,4,0,0,0,0
9,2,0,0,0,0
8,2,0,0,0,0
10,2,0,0,0,0
10,2,0,0,0,0
6,0,0,0,0,0
8,2,0,0,0,0
8,2,0,0,0,0
7,2,0,0,0,0
8,4,0,0,2,0
8,4,0,0,2,0
9,4,0,0,2,0
9,4,0,0,2,0
10,4,0,0,2,0
9,2,0,0,2,0
9,2,0,0,2,0
9,2,0,0,2,0
10,0,0,0,0,0
9,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
7,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
7,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
4,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
8,0,0,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
3,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
5,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
7,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
3,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,4,0,0,0
2,0,4,0,0,0
2,0,4,0,0,0
1,0,4,0,0,0
1,0,4,0,0,0
1,0,4,0,0,0
1,0,4,0,0,0
1,0,4,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
4,0,0,0,0,0
4,0,2,0,0,0
3,0,2,0,0,0
3,0,2,0,0,0
3,0,2,0,0,0
3,0,2,0,0,0
6,0,2,0,0,0
6,0,2,0,0,0
4,0,2,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
6,0,2,0,0,0
6,0,2,0,0,0
6,0,2,0,0,0
7,0,2,0,0,0
7,0,2,0,0,0
7,0,2,0,0,0
6,0,2,0,0,0
6,0,2,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
6,2,0,0,0,0
6,2,0,0,0,0
6,2,0,0,0,0
6,6,0,0,0,0
6,6,0,0,0,0
7,8,0,0,0,0
7,10,0,0,3,0
10,12,0,0,14,1
13,10,0,0,14,2
13,10,0,0,14,2
13,10,0,0,14,3
13,6,0,0,14,3
13,10,0,0,14,3
12,8,0,0,14,3
12,6,0,0,11,3
10,4,0,0,0,2
7,4,0,0,0,1
7,4,0,0,0,1
5,4,0,0,0,0
5,4,0,0,0,0
4,0,0,0,0,0
8,2,0,0,0,0
8,2,0,0,0,0
7,2,0,0,0,0
5,2,0,0,0,0
8,2,0,0,0,0
9,2,0,0,0,0
9,2,0,0,0,0
9,2,0,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
5,0,0,0,2,0
6,0,0,0,2,0
5,0,0,0,2,0
5,0,0,0,2,0
4,0,0,0,2,0
4,0,0,0,2,0
4,0,2,0,2,0
4,0,2,0,2,0
2,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
2,0,2,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
5,2,0,0,2,0
6,2,0,0,2,0
6,2,0,0,2,0
6,2,0,0,2,0
6,2,0,0,2,0
8,2,0,0,2,0
8,2,0,0,2,0
7,2,0,0,2,0
4,0,0,0,0,0
8,2,0,0,0,1
9,2,0,0,0,2
10,2,0,0,0,5
10,2,0,0,0,5
9,6,0,0,0,5
12,8,0,0,2,5
12,8,0,0,19,5
13,10,0,0,56,6
13,8,0,0,56,5
12,8,0,0,56,4
9,8,0,0,56,1
9,8,0,0,56,1
8,4,0,0,56,1
9,4,0,0,54,1
9,4,0,0,37,1
7,2,0,0,0,0
3,2,0,0,0,0
3,2,0,0,0,0
4,2,0,0,0,0
4,2,0,0,0,0
5,4,0,0,0,1
5,2,0,0,0,1
6,2,0,0,0,1
6,2,0,0,0,1
6,2,0,0,0,1
6,4,0,0,0,1
5,4,0,0,0,1
5,4,0,0,0,1
3,2,0,0,0,0
3,2,0,0,0,0
2,2,0,0,0,0
2,2,0,0,0,0
3,2,0,0,0,0
5,4,0,0,0,0
7,4,0,0,0,1
7,4,0,0,0,1
8,6,0,0,4,1
8,6,0,0,4,1
8,6,0,0,4,1
9,6,0,0,4,1
11,6,2,0,4,1
10,2,2,0,4,1
8,2,2,0,4,0
9,2,2,0,4,0
7,0,2,0,0,0
7,0,2,0,0,0
7,0,2,0,0,0
9,2,2,0,1,0
8,4,0,0,6,0
8,4,0,0,6,0
7,4,0,0,6,0
8,6,0,0,11,0
10,8,0,0,55,6
10,8,0,0,66,7
10,8,0,0,66,7
10,6,0,0,65,7
7,4,0,0,60,7
7,4,0,0,60,7
6,4,0,0,60,7
6,2,0,0,55,7
5,0,0,0,11,1
7,2,0,0,0,4
10,4,4,0,0,6
11,4,4,0,0,7
13,4,4,0,0,8
15,8,4,0,0,8
15,10,4,0,0,8
22,16,4,0,12,9
23,18,4,0,20,13
22,16,4,0,20,9
20,16,0,0,20,8
19,16,0,0,20,7
20,16,0,0,20,6
20,14,0,0,20,6
19,12,0,0,20,6
12,6,0,0,8,5
8,4,0,0,0,1
8,4,0,0,0,1
6,4,0,0,0,0
6,4,0,0,0,0
2,4,0,0,0,0
2,2,0,0,0,0
3,2,0,0,0,0
3,2,0,0,0,0
3,2,0,0,0,0
3,2,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
5,0,2,0,2,2
5,0,2,0,2,2
5,0,2,0,2,2
5,0,2,0,2,2
5,0,2,0,2,2
5,0,2,0,2,2
5,0,2,0,2,2
7,0,2,0,2,2
3,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
8,2,0,0,16,1
7,4,0,0,18,1
9,8,0,0,26,3
12,8,0,0,58,4
12,8,0,0,58,4
12,8,0,0,58,4
12,8,0,0,58,5
12,8,0,0,58,5
9,6,0,0,42,4
9,4,0,0,40,4
6,0,0,0,32,2
2,0,0,0,0,1
2,0,0,0,0,1
3,0,0,0,0,1
1,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
7,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,6,0
5,0,0,0,6,0
5,0,0,0,6,0
5,0,0,0,6,0
4,0,0,0,6,0
4,0,0,0,6,0
7,2,2,0,6,1
7,2,2,0,6,1
4,2,2,0,0,1
6,2,2,0,0,4
7,2,2,0,0,4
7,2,2,0,0,4
7,2,2,0,0,4
7,2,2,0,0,4
4,0,0,0,0,3
8,2,0,0,2,4
7,2,0,0,2,4
5,2,0,0,2,1
5,2,0,0,2,1
5,2,0,0,2,1
5,2,0,0,2,1
7,2,0,0,2,1
7,2,0,0,2,1
6,0,0,0,0,0
6,0,0,0,0,0
6,0,0,0,0,1
5,0,0,0,0,1
5,0,0,0,0,1
6,0,0,0,0,1
4,0,0,0,0,1
4,0,0,0,0,1
6,0,0,0,0,1
6,0,0,0,0,1
4,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
6,2,0,0,0,0
6,2,0,0,0,0
7,2,0,0,0,0
6,2,0,0,0,0
6,2,0,0,0,0
6,4,0,0,0,0
6,4,0,0,0,0
6,4,0,0,0,0
6,2,0,0,0,0
6,2,0,0,0,0
5,2,0,0,0,0
10,6,0,0,19,1
13,6,0,0,68,2
13,6,0,0,78,3
13,6,4,0,78,3
13,6,4,0,78,3
12,6,4,0,78,3
12,6,4,0,78,3
12,6,4,0,78,3
18,6,4,0,71,2
16,6,4,0,22,1
12,4,4,0,12,0
12,4,0,0,12,0
12,4,0,0,12,0
12,4,0,0,12,0
12,4,0,0,12,0
12,4,0,0,12,0
5,0,0,0,2,1
7,0,0,0,2,2
7,0,0,0,2,2
7,0,0,0,2,2
7,0,0,0,2,2
10,0,2,0,2,2
10,0,2,0,2,2
10,0,4,0,2,2
6,0,4,0,0,1
4,0,4,0,0,0
4,0,4,0,0,0
8,2,4,0,4,1
9,2,4,0,4,1
7,2,2,0,4,1
7,2,2,0,4,1
7,2,0,0,4,1
7,2,0,0,4,1
7,2,0,0,4,1
7,2,0,0,4,1
4,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
8,2,0,0,31,2
9,2,0,0,75,4
10,2,0,0,82,4
10,2,0,0,82,4
10,2,0,0,82,4
10,2,0,0,82,4
10,2,0,0,82,4
10,2,0,0,82,4
5,0,0,0,51,2
7,0,0,0,23,1
4,0,0,0,16,1
4,0,0,0,16,1
10,2,0,0,16,2
10,2,0,0,16,2
10,2,0,0,16,2
10,2,0,0,16,2
13,4,0,0,24,4
14,6,0,0,9,3
