ThirdMomentNumberOfPackets60,SYNCount60,UniqSrcIps60,DNSCount60,TelnetCount60,SSHCount60
134398.8008,6,15,26,252,0
132227.952,6,15,26,282,0
132827.1428,6,15,26,340,0
134317.7781,7,15,30,388,0
132309.7086,8,15,32,411,0
132309.7086,8,15,32,411,0
132309.7086,8,15,32,411,0
133245.5632,8,15,32,401,0
134400.4287,9,16,36,367,0
135754.408,8,16,34,332,0
47812.05675,8,16,34,301,0
31992.28675,8,16,34,284,0
28613.35299,8,16,34,270,0
28950.47393,8,16,36,264,0
28971.92775,8,16,36,264,0
28971.92775,8,16,36,264,0
28290.93525,9,17,40,264,0
28290.93525,9,17,40,264,0
28290.93525,9,17,40,264,0
28245.70116,9,17,42,264,0
28245.70116,9,17,42,264,0
28202.61818,9,17,44,264,0
28202.61818,9,17,44,264,0
28202.61818,9,17,44,264,0
28202.61818,9,17,44,264,0
27588.96007,10,17,46,264,0
27588.96007,10,17,46,264,0
27588.96007,10,17,46,264,0
27417.99925,10,17,50,226,0
24064.518,9,17,48,189,0
24064.518,9,17,48,189,0
24139.05741,9,17,48,189,0
24139.05741,9,17,48,189,0
24178.044,9,17,48,189,0
24667.84074,8,16,46,189,0
24631.59859,8,16,46,189,0
24324.85651,9,18,50,189,0
23955.84607,9,18,50,189,0
23938.63725,9,18,50,189,0
24374.06334,8,18,46,189,0
24338.62525,8,18,46,189,0
24374.06334,8,17,46,189,0
24374.06334,8,17,46,189,0
24374.06334,8,17,46,189,0
24428.60326,8,17,44,189,0
24393,8,18,44,189,0
24393,8,18,44,189,0
24428.60326,8,18,42,189,0
24428.60326,8,18,42,189,0
24428.60326,8,18,42,189,0
24898.17751,7,18,40,189,0
24898.17751,7,18,40,189,0
24934.24916,7,18,38,189,0
24934.24916,7,18,38,189,0
24934.24916,7,18,38,189,0
25339.17016,6,17,32,189,0
25339.17016,6,17,32,189,0
25339.17016,6,17,32,189,0
25339.17016,6,17,32,189,0
25522.25541,6,17,32,183,0
25834.272,6,17,30,159,0
25804.69575,6,17,30,129,0
18391.288,6,17,30,71,0
7036.691843,5,16,26,23,0
940.41025,4,16,24,0,0
940.41025,4,16,24,0,0
940.41025,4,16,24,0,0
938.3772593,4,16,24,0,0
845.85,4,14,20,0,0
1475.627343,5,16,20,10,0
4059.533926,5,17,20,34,0
4886.635176,5,17,20,64,0
5346.2,5,17,20,92,0
5847.311491,5,17,18,120,0
10301.37607,6,17,20,153,0
10078.44793,6,17,20,167,0
15089.65116,6,16,18,184,0
15089.65116,6,16,18,184,0
15089.65116,6,16,18,184,0
15057.96818,6,17,16,184,0
15057.96818,6,17,16,184,0
15086.00116,6,17,14,184,0
15086.00116,6,17,14,184,0
15086.00116,6,17,14,184,0
15086.00116,6,17,14,184,0
15420.84259,5,17,12,184,0
15420.84259,5,17,12,184,0
15420.84259,5,17,12,184,0
15480.182,5,17,8,184,0
15480.182,5,17,8,184,0
15480.182,5,17,8,184,0
15480.182,5,17,8,184,0
15480.182,5,17,8,184,0
15508.76059,5,17,8,184,0
18423.54459,9,20,14,184,0
18471.60775,11,21,24,184,0
18345.48975,12,21,20,184,0
18281.65059,13,21,20,184,0
17777.49925,14,21,20,184,0
17716.396,14,20,20,184,0
17471.85659,16,22,22,184,0
17436.7,16,22,22,184,0
17382.68275,16,22,22,184,0
17382.68275,16,22,22,184,0
16797.39025,17,22,24,184,0
16797.39025,17,21,24,184,0
16797.39025,17,21,24,184,0
16797.39025,17,21,24,184,0
16797.39025,17,21,24,184,0
16761.24282,17,22,24,184,0
16761.24282,17,22,24,184,0
16744.912,17,22,24,184,0
16128.73149,18,22,30,184,0
16128.73149,18,22,30,184,0
16128.73149,18,22,30,184,0
16017.92966,18,22,30,184,0
16017.92966,18,22,30,184,0
15985.52934,18,22,32,184,0
15985.52934,18,22,32,184,0
15414.63634,18,22,32,208,0
14987.35625,18,22,32,242,0
14347.7,19,22,34,261,0
14333.33334,19,22,34,261,0
14333.33334,19,22,34,261,0
14333.33334,19,22,34,261,0
14333.33334,19,22,34,261,0
14303.29525,19,22,36,261,0
14317.56341,19,22,36,261,0
14840.34425,18,21,36,261,0
15536.44341,17,21,36,251,0
15417.75393,17,20,36,227,0
15903.71518,17,20,36,197,0
16374.50316,17,20,36,171,0
16498.18201,17,20,36,153,0
13382.35034,16,20,34,130,0
13462.25141,16,20,34,126,0
9063.820593,15,20,32,119,0
8865.158509,15,20,32,129,0
8668.233926,15,20,32,139,0
8652.622324,16,19,34,149,0
8652.622324,16,19,34,149,0
8331.109259,17,19,36,149,0
8331.109259,17,19,36,149,0
8310.916,17,19,36,149,0
8310.916,17,19,36,149,0
8290.858741,17,19,38,149,0
7990.826509,18,21,38,149,0
7990.826509,18,21,38,149,0
7990.826509,18,21,38,149,0
7990.826509,18,21,38,149,0
7981.778074,18,21,38,149,0
7981.778074,18,21,38,149,0
7981.778074,18,21,38,149,0
7981.778074,18,21,38,149,0
5156.349926,14,20,34,149,0
4521.91775,12,20,24,165,0
4357.003009,10,21,24,185,0
4367.379407,9,20,24,205,0
4596.68275,9,18,26,223,0
4633.879157,9,18,26,223,0
4184.109824,7,17,24,223,0
4184.109824,7,17,24,223,0
4205.384741,7,17,24,223,0
4191.925926,7,17,24,223,0
4320.992593,6,17,22,223,0
4320.992593,6,17,22,223,0
4307.456,6,17,22,223,0
4156.7,6,17,22,235,0
4064.93525,6,17,22,257,0
4026.152,6,16,22,281,0
3880.48175,6,16,22,303,0
3678.830324,7,16,24,310,0
3804.2,6,15,18,310,0
3603.886343,6,16,18,326,0
4835.078009,6,16,18,366,0
5635.787926,7,16,20,389,0
5635.787926,7,16,20,389,0
5650.588741,7,16,18,389,0
5643.75625,7,16,18,389,0
5824.08925,7,16,18,365,0
5526.069343,7,16,18,331,0
5276.747926,7,18,16,312,0
5283.23125,7,18,16,312,0
5283.23125,7,18,16,312,0
5054.973157,9,19,16,312,0
4853.653343,9,19,16,312,0
4866.231657,9,19,14,312,0
4866.231657,9,19,14,312,0
4866.231657,9,19,14,312,0
4866.231657,9,19,14,312,0
4866.231657,9,19,14,312,0
4866.231657,9,19,14,312,0
4886.826074,9,19,14,310,0
5040.888157,9,19,14,300,0
5197.712741,9,19,14,290,0
5357.112324,9,19,14,280,0
5518.899407,9,19,14,270,0
5682.886491,9,19,14,260,0
5848.886074,9,19,14,250,0
5761.29375,8,19,12,240,0
5761.29375,8,19,12,240,0
5947.054593,7,17,10,240,0
5947.054593,7,17,10,240,0
5963.608741,7,17,10,240,0
5766.755324,7,17,10,254,0
5743.362324,7,17,8,280,0
5894.612741,6,15,8,304,0
5980.859259,7,15,10,330,0
5710.882,7,15,10,335,0
5710.882,7,15,10,335,0
5718.746991,7,15,10,335,0
5718.746991,7,15,10,335,0
5718.746991,7,15,10,335,0
5718.746991,7,15,10,335,0
5735.58775,7,14,8,335,0
6000.36175,7,14,8,319,0
6249.444741,7,14,8,299,0
6481.336509,7,14,8,279,0
6364.658,6,14,6,261,0
6373.970991,6,13,6,261,0
6373.970991,6,13,6,261,0
6391.88575,6,13,6,261,0
6391.88575,6,13,6,261,0
6409.905176,6,13,6,261,0
6409.905176,6,13,6,261,0
6409.905176,6,13,6,261,0
6428.028824,6,12,6,261,0
6603.356676,6,12,6,249,0
6714.5,6,13,6,227,0
6708.80475,6,13,6,203,0
6769.258,6,13,6,181,0
6902.64475,5,12,4,174,0
6902.64475,5,12,4,174,0
7039.150074,5,11,4,158,0
7470.238657,5,12,4,160,0
22564.04225,6,14,8,177,0
22564.04225,6,14,8,177,0
22534.06082,6,15,8,177,0
22518.8,6,15,8,177,0
22350.64025,7,16,22,188,0
22253.38175,7,16,22,192,0
22253.38175,6,16,22,200,0
22207.076,6,16,22,202,0
22127.75549,6,16,22,205,0
22463.42825,4,15,22,205,0
22732.63775,4,13,22,206,0
22702.43032,4,13,22,207,0
22672.30401,4,13,22,208,0
22610.22316,4,13,24,209,0
22546.51875,4,13,24,211,0
22483.04101,4,13,24,213,0
22338.48326,4,13,24,218,0
22338.48326,4,13,24,218,0
22130.19232,4,13,24,226,0
22130.19232,4,13,24,226,0
22130.19232,4,13,24,226,0
22130.19232,4,13,24,226,0
22130.19232,4,13,24,226,0
22130.19232,4,13,24,226,0
22130.19232,4,13,24,226,0
22130.19232,4,13,24,226,0
21853.49082,4,13,24,238,0
23069.14249,4,13,24,278,0
23833.99225,5,13,26,304,0
24232.392,5,13,26,290,0
24603.97993,5,13,26,264,0
24927.27407,5,13,26,240,0
24976.792,4,13,24,214,0
25273.60541,4,13,24,211,0
24959.12151,4,13,24,227,0
24591.33418,4,13,24,243,0
24205.65475,4,13,24,261,0
23953.35734,4,13,24,287,0
24664.22199,6,15,26,307,0
24783.11326,7,16,30,339,0
24462.28125,8,16,32,350,0
30153.49793,8,17,32,397,0
32038.36025,8,17,39,432,0
31887.77175,8,17,39,436,0
31328.82993,8,17,39,446,0
31284.9,8,17,41,446,0
30992.92649,8,17,43,452,0
36049.78793,10,18,51,452,0
35889.06859,10,18,51,456,0
35634.89084,10,18,51,462,0
35681.76249,10,18,51,462,0
35430.10474,10,18,51,468,0
35227.21875,10,18,51,474,0
35227.21875,10,18,51,474,0
34702.97001,10,18,55,482,0
34581.572,10,18,55,485,0
34035.278,10,18,55,495,0
32898.35625,10,18,55,529,0
31675.10168,10,18,55,559,0
31254.67807,10,18,55,543,0
21287.86275,9,17,51,522,0
21224.89568,9,17,51,525,0
21239.802,9,16,51,525,0
21239.802,9,16,51,525,0
22064.72834,8,16,37,514,0
22173.53218,8,16,37,510,0
86542.53541,10,17,37,502,0
85556.59941,10,17,37,500,0
84323.31075,11,18,39,497,0
84192.08634,11,18,39,497,0
84192.08634,11,18,40,496,0
82115.20741,11,18,40,495,0
80332.52326,11,18,42,494,0
106028.4861,11,18,40,493,0
104600.8407,11,18,40,491,0
101746.0938,11,18,40,489,0
100599.3481,12,18,44,496,0
273192.4327,12,18,44,515,0
2899158.65,12,18,44,515,0
7403113.427,12,18,44,573,0
12677295.54,13,18,54,584,0
12771083.46,13,18,54,592,0
12660427.66,13,18,54,598,0
12657492.4,13,18,54,598,0
12598800.25,13,18,54,598,0
12553020.47,13,18,54,598,0
12403072.53,13,18,54,586,0
12340227.9,13,18,78,546,0
12282128.81,12,18,76,520,0
12137770.38,12,18,76,520,0
12113529.24,12,18,76,526,0
11865912.79,12,18,76,536,0
11832456.98,12,18,76,546,0
11814782.21,12,18,76,554,0
11794342.35,13,18,78,550,0
11786744.28,13,18,78,544,0
11786744.28,13,18,78,536,0
11803523.2,13,18,78,515,0
11836748.72,11,17,76,495,0
11882823.22,10,17,72,463,0
11903849.9,9,17,70,460,0
11941896.95,11,19,74,427,0
11979017.35,11,19,67,406,0
11958450.28,11,19,67,416,0
11876317.5,13,18,69,420,0
11803588.23,14,19,67,435,0
11631236.32,17,20,67,432,0
11568262.56,15,20,63,432,0
11463861.25,15,20,63,428,0
11249727.77,15,20,63,422,0
11068536.18,17,22,65,422,0
10942897.62,18,23,67,416,0
10804435.83,19,24,67,410,0
10752576.48,20,25,67,410,0
10629554.66,21,25,67,422,0
10390397.02,22,25,69,443,0
10329362.45,22,25,69,459,0
10297752.54,22,25,71,449,0
10298794.09,23,25,75,428,0
10321728.37,23,25,77,402,0
10329776.46,22,25,75,383,0
10315560.8,22,25,77,380,0
10074933.53,22,25,85,380,0
10069380.66,22,25,85,380,0
9991119.098,22,25,85,380,0
9962913.456,22,25,85,380,0
10044758.75,21,25,87,380,0
10112113.34,21,25,87,380,0
10129309.5,21,24,87,380,0
10118463.22,21,24,87,380,0
10117326.02,21,25,88,380,0
10165538.25,21,25,88,380,0
10174843.5,22,26,90,380,0
10347230.76,22,26,90,380,0
10368890.44,22,26,90,380,0
10423786.2,22,26,90,380,0
10519837.74,21,26,88,368,0
10801043.29,21,26,88,349,0
9728121.193,21,26,88,341,0
6608116.489,21,26,88,283,0
1783530.745,20,26,80,272,0
1439856.327,20,26,80,264,0
1239717.917,20,26,80,258,0
1240146.815,20,26,80,258,0
1254100.624,20,26,82,258,0
1264954.782,20,26,82,258,0
1304106.818,21,26,82,258,0
1008845.238,21,26,58,258,0
1027408.997,21,26,58,282,0
1039777.881,22,26,58,310,0
1034331.808,22,26,58,334,0
1000830.308,23,26,60,333,0
1007479.01,23,26,60,323,0
1011128.967,23,26,60,314,0
996876.872,22,26,58,369,0
981656.5753,23,26,60,394,0
985720.2462,23,26,60,384,0
981884.0166,23,26,60,379,0
983568.6883,23,26,60,379,0
984289.6047,23,26,60,379,0
984781.5688,24,26,62,371,0
999536.8921,22,27,58,357,0
1008415.902,22,27,58,343,0
998752.7754,22,27,58,329,0
1013703.816,20,27,56,315,0
1020219.326,19,27,56,300,0
1040153.555,16,26,54,297,0
1058397.715,16,26,50,297,0
1076999.417,16,26,50,297,0
1071158.493,16,26,50,297,0
580661.7487,14,25,48,297,0
668623.7926,13,24,46,297,0
669043.3846,13,24,46,297,0
677832.7572,12,23,46,297,0
684301.7461,12,21,44,277,0
236667.4873,11,21,42,253,0
236658.5781,11,20,42,227,0
237315.4741,11,20,40,203,0
240673.2688,10,20,38,194,0
241001.3598,10,20,36,194,0
241718.0139,10,20,36,194,0
249126.5,10,20,34,194,0
171134.2753,10,20,26,194,0
171632.797,10,20,26,194,0
175530.5553,10,20,26,194,0
178378.3537,10,20,26,194,0
175585.124,9,20,24,194,0
175495.6241,9,20,26,194,0
174758.5325,9,20,26,194,0
173681.0188,10,20,26,194,0
173865.0365,10,19,24,194,0
173865.0365,10,19,24,194,0
175886.3857,9,18,20,194,0
175886.3857,9,18,20,194,0
175790.4187,9,19,20,194,0
175790.4187,9,19,20,194,0
175837.126,9,19,18,194,0
175837.126,9,19,18,194,0
175837.126,9,19,18,194,0
175837.126,9,19,18,194,0
175977.6518,9,19,16,194,0
175977.6518,9,19,16,194,0
175977.6518,9,19,16,194,0
175977.6518,9,19,16,194,0
176118.932,9,19,14,194,0
176074.2832,9,19,14,194,0
176627.2048,8,19,14,194,0
176720.7155,8,19,14,194,0
179168.7058,8,19,14,170,0
183002.8313,7,17,14,142,0
185364.7821,7,17,14,120,0
187493.8807,6,16,12,125,0
185935.5606,6,16,12,141,0
184474.3322,6,16,12,154,0
182752.7137,6,16,12,101,0
182305.722,6,16,12,79,0
181754.2787,6,16,12,83,0
181422.9063,6,17,12,131,0
179984.872,7,17,14,169,0
180408.5633,7,17,14,169,0
182160.1425,6,17,12,169,0
182160.1425,6,17,12,169,0
182925.664,6,17,12,169,0
186216.2305,6,17,12,169,0
188352.3938,6,16,12,169,0
191138.8101,6,16,12,169,0
192452.956,6,16,12,169,0
194216.1913,6,16,12,169,0
195484.8148,6,16,12,169,0
196398.5145,6,16,12,169,0
199376.0894,6,16,12,169,0
47416.15949,6,16,12,169,0
46566.59349,5,16,12,169,0
46700.464,5,16,12,169,0
47266.28607,4,14,10,177,0
47224.28634,4,14,10,211,0
43774.70741,5,14,12,231,0
43598.24074,5,14,12,231,0
43851.54259,5,14,10,231,0
44106.9,5,14,10,231,0
44743.94025,5,14,10,231,0
11320.80207,5,14,10,231,0
11571.60741,5,13,10,231,0
11571.60741,5,13,10,231,0
11354.676,6,14,12,231,0
11343.88118,6,14,12,231,0
11343.88118,6,14,12,231,0
11366.21482,6,14,10,231,0
11541.30725,5,14,10,231,0
11588.51001,5,14,10,231,0
11464.83066,5,14,10,231,0
11246.6,6,15,10,231,0
11213.68775,6,15,10,231,0
11031.404,7,15,10,231,0
11031.404,7,14,10,231,0
10848.89525,8,14,10,231,0
10815.272,8,14,10,231,0
10613.56432,9,14,12,231,0
10559.19659,9,15,12,231,0
10559.19659,9,15,12,231,0
10559.19659,9,15,12,231,0
103419.8543,12,16,16,238,0
102392.3665,12,16,20,254,0
101669.6394,12,16,20,265,0
102062.5514,13,18,22,294,0
126903.7627,13,18,22,386,0
129834.4678,14,18,40,425,0
129378.716,14,18,40,431,0
128550.4948,14,18,42,439,0
128550.4948,14,18,42,439,0
129172.4938,14,18,42,431,0
130340.288,14,18,42,417,0
130940.5687,14,18,42,405,0
132205.0619,14,18,42,391,0
133394.7708,14,18,42,377,0
134949.9206,13,18,40,364,0
135693.0583,13,18,42,360,0
137075.3093,13,18,42,312,0
137723.2323,12,18,40,274,0
137723.2323,12,18,40,274,0
137723.2323,12,18,40,274,0
137723.2323,12,19,40,274,0
137676.3099,12,19,40,274,0
137676.3099,12,19,40,274,0
137629.4325,12,19,40,274,0
137481.6501,12,19,40,276,0
137131.5343,12,19,40,280,0
137131.5343,12,19,40,280,0
137131.5343,12,19,40,280,0
137131.5343,12,19,40,280,0
137131.5343,12,19,40,280,0
137131.5343,12,19,40,280,0
137131.5343,12,19,40,280,0
137131.5343,12,19,40,280,0
137755.6373,12,19,40,272,0
139616.884,12,19,40,238,0
141476.6353,11,19,38,218,0
141476.6353,11,19,38,218,0
141476.6353,11,19,38,218,0
141476.6353,11,19,38,218,0
141572.0741,11,19,38,218,0
140147.964,13,21,38,218,0
140053.4741,13,21,38,218,0
138953.8132,13,21,38,218,0
140149.344,12,19,36,218,0
140149.344,12,19,36,218,0
140197.1605,12,19,36,218,0
140197.1605,12,19,36,218,0
140390.7453,12,19,34,218,0
140793.3595,11,19,34,218,0
141209.7248,11,18,34,218,0
140910.5403,11,19,34,218,0
140960.0767,11,19,34,218,0
141747.7313,10,19,34,218,0
141797.6713,10,20,34,218,0
142595.2958,9,20,34,218,0
142696.8342,9,20,34,218,0
143600.146,8,20,32,218,0
142543.3334,9,19,32,218,0
141140.3017,10,21,34,218,0
141140.3017,10,21,34,218,0
51704.274,7,21,30,211,0
52314.69526,7,22,26,195,0
52765.69282,7,22,28,184,0
49727.26134,7,21,28,155,0
13630.09151,7,21,28,63,0
1236.6,6,21,10,24,0
1263.45075,6,21,10,18,0
1278.977259,6,20,8,10,0
1255.566,6,20,8,15,0
1255.566,6,20,8,15,0
1255.566,6,20,8,15,0
1273.450074,6,19,10,11,0
1273.450074,6,19,10,11,0
1273.450074,6,19,10,11,0
1273.450074,6,19,10,11,0
1279.05,6,19,8,11,0
1279.05,6,19,8,11,0
1281.738324,6,19,8,11,0
1281.738324,6,19,8,11,0
1281.738324,6,19,8,11,0
1284.436593,6,19,8,11,0
1287.14475,6,19,8,11,0
1287.14475,6,19,8,11,0
1289.862741,6,18,8,11,0
1299.105157,6,18,8,9,0
1670.657407,7,17,12,5,0
1670.657407,7,17,12,5,0
1670.657407,7,17,12,5,0
1670.657407,7,17,12,5,0
1663.668593,7,17,14,5,0
1663.668593,7,17,14,5,0
1663.668593,7,17,14,5,0
1663.668593,7,17,14,5,0
1684.76875,8,18,14,5,0
1653.470157,8,19,14,10,0
1653.470157,8,19,14,10,0
1653.470157,8,19,14,10,0
1646.257176,8,19,16,10,0
1646.257176,8,19,16,10,0
1646.257176,8,19,16,10,0
1527.829926,6,19,16,10,0
1534.399407,6,19,16,10,0
1490.942824,6,17,16,10,0
1497.13025,6,17,16,10,0
1497.13025,6,17,16,10,0
1500.110074,6,17,16,10,0
1500.110074,6,17,16,10,0
1500.110074,6,17,16,10,0
1487.092,6,17,16,10,0
1562.794157,7,18,18,10,0
1493.277259,6,18,18,10,0
1499.496741,6,18,18,10,0
1499.496741,6,18,18,10,0
1492.650593,6,17,20,10,0
1482.588176,6,17,20,12,0
1475.76675,6,17,20,12,0
1475.76675,6,17,20,12,0
1383.964593,5,18,20,12,0
1230.621843,4,16,18,12,0
1230.621843,4,16,18,12,0
1230.621843,4,16,18,12,0
1230.621843,4,15,20,12,0
1235.452157,4,15,18,12,0
1196.764593,3,15,16,30,0
1196.764593,3,15,16,30,0
1192.024,3,16,16,30,0
1184.78075,3,16,16,32,0
1180.095991,3,16,16,32,0
1197.58125,3,16,16,27,0
1195.327926,3,16,16,27,0
1195.327926,3,16,16,27,0
1202.525343,3,16,14,27,0
1202.525343,3,16,14,27,0
1202.525343,3,16,14,27,0
1202.525343,3,16,14,27,0
1190.484,3,16,14,30,0
3175.866,5,18,16,44,0
3160.39775,5,18,16,44,0
3160.39775,5,18,16,44,0
3160.39775,5,18,16,44,0
3146.872,5,19,18,44,0
3142.659009,5,19,18,44,0
3142.659009,5,19,18,44,0
3138.458074,5,19,18,44,0
3298.861407,6,20,20,44,0
3035.873926,5,19,16,44,0
3035.873926,5,19,16,44,0
3035.873926,5,19,16,44,0
3027.422,5,19,18,44,0
3035.873926,5,19,16,44,0
3035.873926,5,19,16,44,0
3035.873926,5,19,16,44,0
3035.873926,5,19,16,44,0
3023.600657,4,18,16,44,0
3056.07525,4,18,16,39,0
3056.07525,4,18,16,39,0
3056.07525,4,18,16,39,0
3064.233343,4,18,14,39,0
3060.276741,4,18,14,39,0
3060.276741,4,18,14,39,0
3064.233343,4,18,14,39,0
3064.233343,4,18,14,39,0
3064.233343,4,18,14,39,0
3064.233343,4,18,14,39,0
3064.233343,4,18,14,39,0
3064.233343,4,18,14,39,0
3064.233343,4,18,14,39,0
3064.233343,4,18,14,39,0
3064.233343,4,18,14,39,0
2999.272,3,16,12,39,0
2991.684741,3,16,12,39,0
2991.684741,3,16,12,39,0
2991.684741,3,16,12,39,0
3007.313926,3,16,10,39,0
3019.275843,3,16,10,37,0
3023.3,3,16,10,37,0
3023.3,3,16,10,37,0
3023.3,3,15,10,37,0
3023.3,3,15,10,37,0
3015.666741,3,15,10,37,0
3204.270074,4,16,14,37,0
3204.270074,4,17,12,37,0
3204.270074,4,17,12,37,0
2966.480324,4,17,12,19,0
2962.632,4,17,12,19,0
2962.632,4,16,14,19,0
2974.09275,4,16,14,17,0
2974.09275,4,16,14,17,0
2974.09275,4,16,14,17,0
2970.233926,4,17,14,17,0
2970.233926,4,17,14,17,0
2970.233926,4,17,14,17,0
2970.233926,4,17,14,17,0
2962.742,4,17,16,17,0
3125.783926,5,17,18,17,0
3147.624991,5,17,18,14,0
1127.159491,3,16,16,0,0
1066.675407,3,14,16,0,0
1066.675407,3,14,16,0,0
1062.691259,3,14,18,0,0
1068.756176,3,14,16,0,0
1070.696,3,14,16,0,0
1070.696,3,14,16,0,0
1072.641491,3,13,16,0,0
715.6406574,2,12,14,0,0
715.6406574,2,12,14,0,0
715.6406574,2,12,14,0,0
712.9436759,2,12,16,0,0
715.6406574,2,12,14,0,0
715.6406574,2,12,14,0,0
715.6406574,2,12,14,0,0
715.6406574,2,12,14,0,0
714.326,2,12,14,0,0
714.326,2,12,14,0,0
714.326,2,12,14,0,0
714.326,2,12,14,0,0
714.326,2,12,14,0,0
714.326,2,12,14,0,0
715.6406574,2,12,14,0,0
715.6406574,2,12,14,0,0
715.6406574,2,12,14,0,0
715.6406574,2,12,14,0,0
715.6406574,2,12,14,0,0
715.6406574,2,12,14,0,0
715.6406574,2,12,14,0,0
715.6406574,2,12,14,0,0
715.6406574,2,12,14,0,0
715.6406574,2,12,14,0,0
720.9081759,2,12,14,0,0
720.9081759,2,12,14,0,0
723.6178241,2,12,14,0,0
723.6178241,2,12,14,0,0
723.6178241,2,12,14,0,0
723.6178241,2,12,14,0,0
720.8848426,2,12,14,0,0
723.6178241,2,12,14,0,0
723.6178241,2,12,14,0,0
726.33525,2,11,14,0,0
725.0039259,2,11,14,0,0
727.7234074,2,11,14,0,0
364.5200741,1,11,10,0,0
364.5200741,1,11,10,0,0
364.5200741,1,11,10,0,0
365.5,1,10,10,0,0
366.1824907,1,10,10,0,0
366.1824907,1,11,8,0,0
366.1824907,1,11,8,0,0
367.54725,1,11,8,0,0
367.54725,1,11,8,0,0
368.9113426,1,10,8,0,0
368.9113426,1,10,8,0,0
368.9113426,1,10,8,0,0
368.9113426,1,10,8,0,0
389.292,1,11,16,0,0
31.74675,0,9,14,0,0
47.50740741,0,9,24,0,0
47.50740741,0,9,24,0,0
47.50740741,0,9,24,0,0
47.50740741,0,9,24,0,0
47.964,0,9,22,0,0
47.72684259,0,10,22,0,0
325.0445926,1,11,26,13,0
572.6353426,1,11,26,31,0
693.912,1,11,26,42,0
693.912,1,11,26,42,0
692.3323426,1,11,26,42,0
692.3323426,1,11,26,42,0
695.6053241,1,11,24,42,0
695.6053241,1,11,24,42,0
820.6499907,2,13,24,42,0
820.6499907,2,13,24,42,0
820.6499907,2,13,24,42,0
822.5565926,2,13,24,42,0
822.5565926,2,13,24,42,0
822.5565926,2,13,24,42,0
822.5565926,2,13,24,42,0
822.5565926,2,13,24,42,0
822.5565926,2,13,24,42,0
822.5565926,2,13,24,42,0
822.5565926,2,13,24,42,0
822.5565926,2,13,24,42,0
822.5565926,2,13,24,42,0
822.5565926,2,13,24,42,0
822.5565926,2,13,24,42,0
822.5565926,2,13,24,42,0
822.5565926,2,13,24,42,0
818.6,2,15,24,42,0
818.6,2,15,24,42,0
818.6,2,15,24,42,0
818.6,2,15,24,42,0
818.6,2,15,24,42,0
818.6,2,15,24,42,0
816.7050093,2,15,24,42,0
816.7050093,2,15,24,42,0
820.8466574,2,15,24,42,0
820.8466574,2,15,24,42,0
816.9083426,2,15,24,42,0
816.9083426,2,15,24,42,0
818.8,2,15,24,42,0
818.8,2,15,24,42,0
818.8,2,15,24,42,0
822.7499259,2,15,24,42,0
822.7499259,2,15,24,42,0
826.7194074,2,15,24,42,0
826.7194074,2,15,24,42,0
826.7194074,2,14,24,42,0
826.7194074,2,14,24,42,0
822.7499259,2,14,24,42,0
822.7499259,2,14,24,42,0
818.8,2,15,24,42,0
818.8,2,15,24,42,0
818.8,2,15,24,42,0
818.8,2,15,24,42,0
825.3879907,2,14,14,42,0
827.3645926,2,14,14,42,0
837.5303241,2,13,4,42,0
837.5303241,2,13,4,42,0
833.7873426,2,14,4,42,0
831.9780741,2,14,4,42,0
831.9780741,2,14,4,42,0
828.1259259,2,14,4,44,0
626.8965926,1,14,0,41,0
445.4368426,1,14,0,35,0
333.4056574,1,13,0,34,0
364.4060741,1,13,0,44,0
382.9425926,1,13,0,54,0
421.6565926,1,13,0,66,0
2263.007407,2,13,2,77,0
2263.007407,2,13,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2191.652741,1,11,2,77,0
2197.618,1,9,2,77,0
2191.652741,1,9,2,77,0
2188.77725,1,9,2,77,0
2188.77725,1,9,2,77,0
2188.77725,1,9,2,77,0
2188.77725,1,9,2,77,0
2191.652741,1,9,2,77,0
2191.652741,1,9,2,77,0
2171.55775,2,11,4,77,0
2149.429824,2,11,4,77,0
2137.557176,3,10,4,77,0
2124.841657,3,10,4,77,0
2420.440074,5,12,6,77,0
2380.945407,6,12,6,77,0
2349.663407,7,12,6,77,0
2342.523926,7,13,6,77,0
2302.05625,8,13,6,77,0
2257.4,8,13,6,77,0
2229.929343,8,13,6,87,0
2199.989843,8,13,6,101,0
2215.63775,9,13,6,113,0
2343.69525,9,13,8,127,0
2277.257657,9,13,8,141,0
2217.316,9,13,8,153,0
2755.359407,10,13,10,169,0
2729.580843,10,13,10,170,0
2699.662,10,13,10,170,0
2691.371407,10,13,10,170,0
2691.371407,10,13,10,170,0
2687.61925,10,13,10,170,0
2687.61925,10,13,10,170,0
2695.860676,10,12,10,170,0
2668.436,10,12,10,170,0
2668.436,10,12,10,170,0
2673.471491,10,13,10,168,0
2745.629157,10,14,10,158,0
2839.420657,10,14,10,146,0
2920.33975,10,14,10,136,0
3008.369824,10,14,10,126,0
